workload,model_size,batch,H,W,precision,num_inputs,num_outputs,total_input_bytes,total_output_bytes,weight_bytes,param_count,op_Add,op_Concat,op_Constant,op_Conv,op_GlobalAveragePool,op_Mul,op_Reshape,op_Sigmoid,op_Split,Avg_cpu_mem_MB,Max_cpu_mem_MB
obb,s,4,640,640,int8,1,1,4915200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1123.0,1927.0
obb,s,8,320,320,fp16,1,1,4915200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1067.0,2157.0
obb,s,8,320,320,fp32,1,1,9830400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1065.0,2125.0
obb,s,8,320,320,int8,1,1,2457600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1058.0,2174.0
obb,s,8,480,480,fp16,1,1,11059200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1109.0,2118.0
obb,s,8,480,480,fp32,1,1,22118400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1052.0,2019.0
obb,s,8,480,480,int8,1,1,5529600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1096.0,2071.0
obb,s,8,640,640,fp16,1,1,19660800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1092.0,2010.0
obb,s,8,640,640,int8,1,1,9830400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1146.0,1993.0
pose,n,1,320,320,fp16,1,1,614400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,323.0,716.0
pose,n,1,320,320,fp32,1,1,1228800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,343.0,713.0
pose,n,1,320,320,int8,1,1,307200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,353.0,687.0
pose,n,1,480,480,fp16,1,1,1382400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,387.0,721.0
pose,n,1,480,480,fp32,1,1,2764800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,380.0,720.0
pose,n,1,480,480,int8,1,1,691200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,379.0,715.0
pose,n,1,640,640,fp16,1,1,2457600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,382.5,719.0
pose,n,1,640,640,fp32,1,1,4915200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,387.0,723.0
pose,n,1,640,640,int8,1,1,1228800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,325.0,719.0
pose,n,2,320,320,fp16,1,1,1228800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,333.0,685.0
pose,n,2,320,320,fp32,1,1,2457600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,325.0,701.0
pose,n,2,320,320,int8,1,1,614400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,329.0,701.0
pose,n,2,480,480,fp16,1,1,2764800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,365.0,719.0
pose,n,2,480,480,fp32,1,1,5529600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,345.0,705.0
pose,n,2,480,480,int8,1,1,1382400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,374.0,727.0
pose,n,2,640,640,fp16,1,1,4915200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,366.5,806.0
pose,n,2,640,640,fp32,1,1,9830400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,362.5,825.0
pose,n,2,640,640,int8,1,1,2457600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,329.0,716.0
pose,n,4,320,320,fp16,1,1,2457600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,336.0,687.0
pose,n,4,320,320,fp32,1,1,4915200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,325.0,706.0
pose,n,4,320,320,int8,1,1,1228800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,357.0,722.0
pose,n,4,480,480,fp16,1,1,5529600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,338.0,718.0
pose,n,4,480,480,fp32,1,1,11059200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,335.0,716.0
pose,n,4,480,480,int8,1,1,2764800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,294.0,702.0
pose,n,4,640,640,fp16,1,1,9830400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,351.0,807.0
pose,n,4,640,640,fp32,1,1,19660800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,343.0,816.0
pose,n,4,640,640,int8,1,1,4915200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,353.0,800.0
pose,n,8,320,320,fp16,1,1,4915200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,320.0,710.0
pose,n,8,320,320,fp32,1,1,9830400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,321.0,691.0
pose,n,8,320,320,int8,1,1,2457600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,326.0,723.0
pose,n,8,480,480,fp16,1,1,11059200,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,340.0,824.0
pose,n,8,480,480,fp32,1,1,22118400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,341.0,819.0
pose,n,8,480,480,int8,1,1,5529600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,325.0,825.0
pose,n,8,640,640,fp16,1,1,19660800,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,349.5,833.0
pose,n,8,640,640,fp32,1,1,39321600,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,317.5,764.0
pose,n,8,640,640,int8,1,1,9830400,3763200,13159856,3289964,10,21,38,73,0,68,10,65,9,312.0,728.0
pose,s,1,320,320,fp16,1,1,614400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,351.0,706.0
pose,s,1,320,320,fp32,1,1,1228800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,390.0,718.0
pose,s,1,320,320,int8,1,1,307200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,316.0,716.0
pose,s,1,480,480,fp16,1,1,1382400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,368.0,706.0
pose,s,1,480,480,fp32,1,1,2764800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,395.0,726.0
pose,s,1,480,480,int8,1,1,691200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,365.0,724.0
pose,s,1,640,640,fp16,1,1,2457600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,390.0,717.0
pose,s,1,640,640,int8,1,1,1228800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,317.0,724.0
pose,s,2,320,320,fp16,1,1,1228800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,360.0,712.0
pose,s,2,320,320,fp32,1,1,2457600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,349.0,704.0
pose,s,2,320,320,int8,1,1,614400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,378.0,728.0
pose,s,2,480,480,fp16,1,1,2764800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,364.0,800.0
pose,s,2,480,480,fp32,1,1,5529600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,357.0,725.0
pose,s,2,480,480,int8,1,1,1382400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,361.0,721.0
pose,s,2,640,640,fp16,1,1,4915200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,368.0,788.0
pose,s,2,640,640,int8,1,1,2457600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,372.0,732.0
pose,s,4,320,320,fp16,1,1,2457600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,352.0,799.0
pose,s,4,320,320,fp32,1,1,4915200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,326.0,718.0
pose,s,4,320,320,int8,1,1,1228800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,351.0,732.0
pose,s,4,480,480,fp16,1,1,5529600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,401.0,837.0
pose,s,4,480,480,fp32,1,1,11059200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,313.0,798.0
pose,s,4,480,480,int8,1,1,2764800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,365.0,811.0
pose,s,4,640,640,fp16,1,1,9830400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,348.0,721.0
pose,s,4,640,640,int8,1,1,4915200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,360.0,816.0
pose,s,8,320,320,fp16,1,1,4915200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,344.0,796.0
pose,s,8,320,320,fp32,1,1,9830400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,342.0,803.0
pose,s,8,320,320,int8,1,1,2457600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,332.0,793.0
pose,s,8,480,480,fp16,1,1,11059200,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,332.0,736.0
pose,s,8,480,480,fp32,1,1,22118400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,375.0,826.0
pose,s,8,480,480,int8,1,1,5529600,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,376.0,813.0
pose,s,8,640,640,fp16,1,1,19660800,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,372.0,827.0
pose,s,8,640,640,int8,1,1,9830400,3763200,46462896,11615724,10,21,38,73,0,68,10,65,9,393.0,818.0
seg,n,1,320,320,fp16,1,2,614400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,406.0,973.0
seg,n,1,320,320,fp32,1,2,1228800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,402.0,865.0
seg,n,1,320,320,int8,1,2,307200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,273.0,804.0
seg,n,1,480,480,fp16,1,2,1382400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,515.0,1198.0
seg,n,1,480,480,fp32,1,2,2764800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,475.0,1128.0
seg,n,1,480,480,int8,1,2,691200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,486.0,1120.0
seg,n,1,640,640,fp16,1,2,2457600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,637.5,1857.0
seg,n,1,640,640,fp32,1,2,4915200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,564.5,1773.0
seg,n,1,640,640,int8,1,2,1228800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,659.0,1914.0
seg,n,2,320,320,fp16,1,2,1228800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,362.0,811.0
seg,n,2,320,320,fp32,1,2,2457600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,386.0,799.0
seg,n,2,320,320,int8,1,2,614400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,361.0,791.0
seg,n,2,480,480,fp16,1,2,2764800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,452.0,1211.0
seg,n,2,480,480,fp32,1,2,5529600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,434.0,1087.0
seg,n,2,480,480,int8,1,2,1382400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,438.0,1142.0
seg,n,2,640,640,fp16,1,2,4915200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,610.0,1924.0
seg,n,2,640,640,fp32,1,2,9830400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,569.5,1785.0
seg,n,2,640,640,int8,1,2,2457600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,646.0,1983.0
seg,n,4,320,320,fp16,1,2,2457600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,380.0,823.0
seg,n,4,320,320,fp32,1,2,4915200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,361.0,806.0
seg,n,4,320,320,int8,1,2,1228800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,265.0,792.0
seg,n,4,480,480,fp16,1,2,5529600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,460.0,1155.0
seg,n,4,480,480,fp32,1,2,11059200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,497.0,1326.0
seg,n,4,480,480,int8,1,2,2764800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,418.0,1187.0
seg,n,4,640,640,fp16,1,2,9830400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,577.0,1988.0
seg,n,4,640,640,fp32,1,2,19660800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,522.5,1875.0
seg,n,4,640,640,int8,1,2,4915200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,586.0,1989.0
seg,n,8,320,320,fp16,1,2,4915200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,406.0,950.0
seg,n,8,320,320,fp32,1,2,9830400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,376.0,885.0
seg,n,8,320,320,int8,1,2,2457600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,415.0,902.0
seg,n,8,480,480,fp16,1,2,11059200,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,470.0,1384.0
seg,n,8,480,480,fp32,1,2,22118400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,452.0,1351.0
seg,n,8,480,480,int8,1,2,5529600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,501.0,1367.0
seg,n,8,640,640,fp16,1,2,19660800,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,594.5,2166.0
seg,n,8,640,640,fp32,1,2,39321600,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,580.5,2105.0
seg,n,8,640,640,int8,1,2,9830400,14348800,13617280,3404320,9,20,25,76,0,69,8,67,9,609.0,2046.0
seg,s,1,320,320,fp16,1,2,614400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,479.0,1039.0
seg,s,1,320,320,fp32,1,2,1228800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,483.0,1044.0
seg,s,1,320,320,int8,1,2,307200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,465.0,963.0
seg,s,1,480,480,fp16,1,2,1382400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,560.0,1364.0
seg,s,1,480,480,fp32,1,2,2764800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,508.0,1138.0
seg,s,1,480,480,int8,1,2,691200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,508.0,1245.0
seg,s,1,640,640,fp16,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,744.0,2135.0
seg,s,1,640,640,fp32,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,618.5,1805.0
seg,s,1,640,640,int8,1,2,1228800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,758.0,2221.0
seg,s,2,320,320,fp16,1,2,1228800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,427.0,976.0
seg,s,2,320,320,fp32,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,414.0,967.0
seg,s,2,320,320,int8,1,2,614400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,411.0,951.0
seg,s,2,480,480,fp16,1,2,2764800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,521.0,1421.0
seg,s,2,480,480,fp32,1,2,5529600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,460.0,1196.0
seg,s,2,480,480,int8,1,2,1382400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,526.0,1346.0
seg,s,2,640,640,fp16,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,731.0,2226.0
seg,s,2,640,640,fp32,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,550.5,1747.0
seg,s,2,640,640,int8,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,774.0,2271.0
seg,s,4,320,320,fp16,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,438.0,1103.0
seg,s,4,320,320,fp32,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,410.0,1060.0
seg,s,4,320,320,int8,1,2,1228800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,414.0,992.0
seg,s,4,480,480,fp16,1,2,5529600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,481.0,1230.0
seg,s,4,480,480,fp32,1,2,11059200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,492.0,1392.0
seg,s,4,480,480,int8,1,2,2764800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,490.0,1380.0
seg,s,4,640,640,fp16,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,740.0,2330.0
seg,s,4,640,640,fp32,1,2,19660800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,616.5,1933.0
seg,s,4,640,640,int8,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,662.0,2190.0
seg,s,8,320,320,fp16,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,415.0,962.0
seg,s,8,320,320,fp32,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,420.0,1049.0
seg,s,8,320,320,int8,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,408.0,942.0
seg,s,8,480,480,fp16,1,2,11059200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,470.0,1306.0
seg,s,8,480,480,fp32,1,2,22118400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,483.0,1490.0
seg,s,8,480,480,int8,1,2,5529600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,491.0,1375.0
seg,s,8,640,640,fp16,1,2,19660800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,669.0,2216.0
seg,s,8,640,640,fp32,1,2,39321600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,650.5,2006.0
seg,s,8,640,640,int8,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,687.0,2195.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2268.5714285714284,2301.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2591.5,2619.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2595.5714285714284,2625.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2591.4285714285716,2619.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2584.9285714285716,2617.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2597.285714285714,2625.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2603.8571428571427,2631.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2587.1666666666665,2625.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2600.4285714285716,2626.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2604.0,2635.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2597.0714285714284,2625.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2600.6428571428573,2629.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2598.4285714285716,2626.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2594.214285714286,2622.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2594.285714285714,2628.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2599.9285714285716,2628.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2601.9285714285716,2631.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2591.4166666666665,2630.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2605.785714285714,2635.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2603.214285714286,2631.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2606.0,2635.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2602.9285714285716,2632.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2604.285714285714,2633.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2601.714285714286,2630.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2602.785714285714,2631.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2605.4285714285716,2634.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2602.9285714285716,2632.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2597.9285714285716,2626.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2600.3571428571427,2629.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2595.8571428571427,2623.0
seg,167952455,1,320,320,fp32,1,2,1228800,2457600,167901896,41975470,16,4,0,63,1,0,0,0,0,2595.1428571428573,2624.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2515.1,2623.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2580.923076923077,2624.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2580.0,2629.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2586.923076923077,2630.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2588.6153846153848,2631.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2590.6923076923076,2634.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2592.0,2634.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2590.5384615384614,2633.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2569.4615384615386,2625.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2568.6923076923076,2611.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2584.6923076923076,2627.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2585.076923076923,2627.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2586.6153846153848,2629.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2586.153846153846,2628.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2586.3076923076924,2628.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2579.846153846154,2621.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2582.076923076923,2624.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2577.769230769231,2619.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2578.5,2624.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2580.0,2621.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2580.769230769231,2622.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2578.6923076923076,2620.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2585.3846153846152,2628.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2582.3076923076924,2624.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2587.6923076923076,2629.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2589.076923076923,2631.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2586.3076923076924,2627.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2611.3333333333335,2637.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2600.9166666666665,2626.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2586.076923076923,2628.0
seg,167952455,1,320,320,fp16,1,2,614400,1228800,167901896,41975470,16,4,0,63,1,0,0,0,0,2449.923076923077,2492.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2520.4166666666665,2536.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2529.0833333333335,2545.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2532.8333333333335,2546.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2536.75,2552.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2530.0,2546.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2532.0833333333335,2551.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2534.9166666666665,2551.0
cls,21144205,1,320,320,fp32,1,1,602112,4000,21070160,5267540,9,0,0,81,17,65,0,65,0,2535.1666666666665,2551.0
